game_id,season,game_date,home_team,away_team,matchup,home_spread,total_line,home_margin,total_points,home_win,home_covered,over_hit,model_win_prob,model_pred_margin,vegas_win_prob,vegas_pred_margin,model_win_correct,vegas_win_correct,model_ats_pick,model_ats_win,unit_profit,abs_err_model,abs_err_vegas,favorite_side,spread_bucket,season_stage,b2b_status
22401083,2024-25,2025-03-30,MIL,ATL,ATL @ MIL,-4.5,235.5,-21,269,0,0,1,0.6377,6.58,0.6219,4.5,0,0,Home,0,-1.0,27.58,25.5,Home favored,Small (3-7),Late,Neither/Both
22401084,2024-25,2025-03-30,MIN,DET,DET @ MIN,-8.5,224.5,19,227,1,1,1,0.643,1.08,0.7212,8.5,1,1,Away,0,-1.0,17.92,10.5,Home favored,Mid (7-11),Late,Neither/Both
22401085,2024-25,2025-03-30,NOP,CHA,CHA @ NOP,-2.5,213.5,4,192,1,1,0,0.5913,-1.85,0.5685,2.5,1,1,Away,0,-1.0,5.85,1.5,Home favored,Pick'em (0-3),Late,Neither/Both
22401086,2024-25,2025-03-30,SAS,GSW,GSW @ SAS,11.5,231.5,-42,254,0,0,1,0.3795,-5.67,0.2138,-11.5,1,1,Home,0,-1.0,36.33,30.5,Away favored,Big (11+),Late,Home on B2B
22401087,2024-25,2025-03-30,PHI,TOR,TOR @ PHI,6.5,225.5,-18,236,0,0,1,0.4337,0.98,0.3269,-6.5,1,1,Home,0,-1.0,18.98,11.5,Away favored,Small (3-7),Late,Home on B2B
22401088,2024-25,2025-03-30,PHX,HOU,HOU @ PHX,2.5,220.5,-39,257,0,0,1,0.4633,2.03,0.4315,-2.5,1,1,Home,0,-1.0,41.03,36.5,Away favored,Pick'em (0-3),Late,Neither/Both
22401089,2024-25,2025-03-31,CHA,UTA,UTA @ CHA,-4.5,222.5,4,216,1,0,0,0.4837,1.06,0.6219,4.5,0,1,Away,1,0.9091,2.94,0.5,Home favored,Small (3-7),Late,Home on B2B
22401090,2024-25,2025-03-31,IND,SAC,SAC @ IND,-3.5,234.5,2,220,1,0,0,0.7187,7.92,0.5954,3.5,1,1,Home,0,-1.0,5.92,1.5,Home favored,Small (3-7),Late,Neither/Both
22401091,2024-25,2025-03-31,ORL,LAC,LAC @ ORL,3.5,211.5,-9,183,0,0,0,0.3845,-5.76,0.4046,-3.5,1,1,Away,1,0.9091,3.24,5.5,Away favored,Small (3-7),Late,Away on B2B
22401092,2024-25,2025-03-31,WAS,MIA,MIA @ WAS,9.5,214.5,-26,214,0,0,0,0.2603,-6.64,0.2561,-9.5,1,1,Home,0,-1.0,19.36,16.5,Away favored,Mid (7-11),Late,Neither/Both
22401093,2024-25,2025-03-31,MEM,BOS,BOS @ MEM,2.5,235.5,-14,220,0,0,0,0.3703,-3.07,0.4315,-2.5,1,1,Away,1,0.9091,10.93,11.5,Away favored,Pick'em (0-3),Late,Neither/Both
22401094,2024-25,2025-03-31,OKC,CHI,CHI @ OKC,-15.5,240.5,28,262,1,1,1,0.8668,2.68,0.8575,15.5,1,1,Away,0,-1.0,25.32,12.5,Home favored,Big (11+),Late,Neither/Both
22401095,2024-25,2025-03-31,DAL,BKN,BKN @ DAL,-9.5,219.5,-4,222,0,0,1,0.7116,8.49,0.7439,9.5,0,0,Away,1,0.9091,12.49,13.5,Home favored,Mid (7-11),Late,Neither/Both
22401096,2024-25,2025-03-31,LAL,HOU,HOU @ LAL,-4.5,226.5,6,202,1,1,0,0.5122,4.36,0.6219,4.5,1,1,Away,0,-1.0,1.64,1.5,Home favored,Small (3-7),Late,Away on B2B
22400988,2024-25,2025-04-01,SAS,ORL,ORL @ SAS,5.5,216.5,-11,221,0,0,1,0.4729,1.24,0.3522,-5.5,1,1,Home,0,-1.0,12.24,5.5,Away favored,Small (3-7),Late,Away on B2B
22401097,2024-25,2025-04-01,ATL,POR,POR @ ATL,-5.5,235.5,-14,240,0,0,1,0.633,1.86,0.6478,5.5,0,0,Away,1,0.9091,15.86,19.5,Home favored,Small (3-7),Late,Neither/Both
22401098,2024-25,2025-04-01,NYK,PHI,PHI @ NYK,-12.5,219.5,14,196,1,1,0,0.8288,13.03,0.8057,12.5,1,1,Home,1,0.9091,0.97,1.5,Home favored,Big (11+),Late,Neither/Both
22401099,2024-25,2025-04-01,CHI,TOR,TOR @ CHI,-4.5,237.5,19,255,1,1,1,0.6645,0.63,0.6219,4.5,1,1,Away,0,-1.0,18.37,14.5,Home favored,Small (3-7),Late,Home on B2B
22401100,2024-25,2025-04-01,MEM,GSW,GSW @ MEM,3.5,238.5,-9,259,0,0,1,0.49,-0.84,0.4046,-3.5,1,1,Home,0,-1.0,8.16,5.5,Away favored,Small (3-7),Late,Home on B2B
22401101,2024-25,2025-04-01,MIL,PHX,PHX @ MIL,-6.5,225.5,10,256,1,1,1,0.634,3.05,0.6731,6.5,1,1,Away,0,-1.0,6.95,3.5,Home favored,Small (3-7),Late,Neither/Both
22401102,2024-25,2025-04-01,DEN,MIN,MIN @ DEN,-1.5,228.5,-1,279,0,0,1,0.5868,4.16,0.5412,1.5,0,0,Home,0,-1.0,5.16,2.5,Home favored,Pick'em (0-3),Late,Neither/Both
22401103,2024-25,2025-04-02,CLE,NYK,NYK @ CLE,-10.5,230.5,19,229,1,1,0,0.7341,7.61,0.7656,10.5,1,1,Away,0,-1.0,11.39,8.5,Home favored,Mid (7-11),Late,Away on B2B
22401104,2024-25,2025-04-02,IND,CHA,CHA @ IND,-15.5,223.5,14,224,1,0,1,0.8688,14.62,0.8575,15.5,1,1,Away,1,0.9091,0.62,1.5,Home favored,Big (11+),Late,Neither/Both
22401105,2024-25,2025-04-02,WAS,SAC,SAC @ WAS,13.5,231.5,5,227,1,1,0,0.2198,-9.88,0.1759,-13.5,0,0,Home,1,0.9091,14.88,18.5,Away favored,Big (11+),Late,Neither/Both
22401106,2024-25,2025-04-02,BOS,MIA,MIA @ BOS,-10.5,211.5,-21,227,0,0,1,0.8497,9.6,0.7656,10.5,0,0,Away,1,0.9091,30.6,31.5,Home favored,Mid (7-11),Late,Neither/Both
22401107,2024-25,2025-04-02,HOU,UTA,UTA @ HOU,-15.5,227.5,38,248,1,1,1,0.9006,17.02,0.8575,15.5,1,1,Home,1,0.9091,20.98,22.5,Home favored,Big (11+),Late,Neither/Both
22401108,2024-25,2025-04-02,OKC,DET,DET @ OKC,-12.5,233.5,16,222,1,1,0,0.8389,5.31,0.8057,12.5,1,1,Away,0,-1.0,10.69,3.5,Home favored,Big (11+),Late,Neither/Both
22401109,2024-25,2025-04-02,DAL,ATL,ATL @ DAL,-3.5,240.5,2,238,1,0,0,0.5187,0.76,0.5954,3.5,1,1,Away,1,0.9091,1.24,1.5,Home favored,Small (3-7),Late,Away on B2B
22401110,2024-25,2025-04-02,DEN,SAS,SAS @ DEN,-2.5,229.5,-7,219,0,0,0,0.7987,11.61,0.5685,2.5,0,0,Home,0,-1.0,18.61,9.5,Home favored,Pick'em (0-3),Late,Neither/Both
22401111,2024-25,2025-04-02,LAC,NOP,NOP @ LAC,-18.5,218.5,16,212,1,0,0,0.8735,8.35,0.899,18.5,1,1,Away,1,0.9091,7.65,2.5,Home favored,Big (11+),Late,Neither/Both
22401112,2024-25,2025-04-03,WAS,ORL,ORL @ WAS,15.5,212.5,-12,206,0,1,0,0.2343,-13.89,0.1425,-15.5,1,1,Home,1,0.9091,1.89,3.5,Away favored,Big (11+),Late,Home on B2B
22401113,2024-25,2025-04-03,BKN,MIN,MIN @ BKN,14.5,217.5,-15,195,0,0,0,0.2203,-8.92,0.1586,-14.5,1,1,Home,0,-1.0,6.08,0.5,Away favored,Big (11+),Late,Neither/Both
22401114,2024-25,2025-04-03,MIA,MEM,MEM @ MIA,5.5,226.5,-2,218,0,1,0,0.5192,2.84,0.3522,-5.5,0,1,Home,1,0.9091,4.84,3.5,Away favored,Small (3-7),Late,Home on B2B
22401115,2024-25,2025-04-03,PHI,MIL,MIL @ PHI,11.5,227.5,-13,239,0,0,1,0.2471,-11.36,0.2138,-11.5,1,1,Home,0,-1.0,1.64,1.5,Away favored,Big (11+),Late,Neither/Both
22401116,2024-25,2025-04-03,TOR,POR,POR @ TOR,5.5,223.5,-9,215,0,0,0,0.4491,-3.17,0.3522,-5.5,1,1,Home,0,-1.0,5.83,3.5,Away favored,Small (3-7),Late,Neither/Both
22401117,2024-25,2025-04-03,LAL,GSW,GSW @ LAL,-0.5,230.5,-7,239,0,0,1,0.5311,1.69,0.5138,0.5,0,0,Home,0,-1.0,8.69,7.5,Home favored,Pick'em (0-3),Late,Neither/Both
22401118,2024-25,2025-04-04,CHA,SAC,SAC @ CHA,11.5,215.5,-23,227,0,0,1,0.2549,-9.06,0.2138,-11.5,1,1,Home,0,-1.0,13.94,11.5,Away favored,Big (11+),Late,Neither/Both
22401119,2024-25,2025-04-04,IND,UTA,UTA @ IND,-17.5,238.5,28,252,1,1,1,0.9,10.88,0.8863,17.5,1,1,Away,0,-1.0,17.12,10.5,Home favored,Big (11+),Late,Neither/Both
22401120,2024-25,2025-04-04,BOS,PHX,PHX @ BOS,-14.5,226.5,20,226,1,1,0,0.8083,5.78,0.8414,14.5,1,1,Away,0,-1.0,14.22,5.5,Home favored,Big (11+),Late,Neither/Both
22401121,2024-25,2025-04-04,TOR,DET,DET @ TOR,10.5,226.5,-12,222,0,0,0,0.3218,-7.67,0.2344,-10.5,1,1,Home,0,-1.0,4.33,1.5,Away favored,Mid (7-11),Late,Home on B2B
22401122,2024-25,2025-04-04,CHI,POR,POR @ CHI,-6.5,232.5,5,231,1,0,0,0.6537,4.41,0.6731,6.5,1,1,Away,1,0.9091,0.59,1.5,Home favored,Small (3-7),Late,Away on B2B
22401123,2024-25,2025-04-04,HOU,OKC,OKC @ HOU,5.5,226.5,14,236,1,1,1,0.37,-2.67,0.3522,-5.5,0,0,Home,1,0.9091,16.67,19.5,Away favored,Small (3-7),Late,Neither/Both
22401124,2024-25,2025-04-04,SAS,CLE,CLE @ SAS,12.5,241.5,-1,227,0,1,0,0.2133,-11.0,0.1943,-12.5,1,1,Home,1,0.9091,10.0,11.5,Away favored,Big (11+),Late,Neither/Both
22401125,2024-25,2025-04-04,GSW,DEN,DEN @ GSW,-3.5,237.5,14,222,1,1,0,0.5536,-0.25,0.5954,3.5,1,1,Away,0,-1.0,14.25,10.5,Home favored,Small (3-7),Late,Home on B2B
22401126,2024-25,2025-04-04,LAL,NOP,NOP @ LAL,-15.5,222.5,16,232,1,1,1,0.7672,13.26,0.8575,15.5,1,1,Away,0,-1.0,2.74,0.5,Home favored,Big (11+),Late,Home on B2B
22401127,2024-25,2025-04-04,LAC,DAL,DAL @ LAC,-12.5,225.5,23,205,1,1,0,0.7919,5.32,0.8057,12.5,1,1,Away,0,-1.0,17.68,10.5,Home favored,Big (11+),Late,Neither/Both
22401128,2024-25,2025-04-05,ATL,NYK,NYK @ ATL,1.5,235.5,-16,226,0,0,0,0.4705,-1.53,0.4588,-1.5,1,1,Away,1,0.9091,14.47,14.5,Away favored,Pick'em (0-3),Late,Neither/Both
22401129,2024-25,2025-04-05,DET,MEM,MEM @ DET,1.5,238.5,-6,212,0,0,0,0.5903,1.5,0.4588,-1.5,0,1,Home,0,-1.0,7.5,4.5,Away favored,Pick'em (0-3),Late,Home on B2B
22401130,2024-25,2025-04-05,PHI,MIN,MIN @ PHI,16.5,224.5,-5,223,0,1,0,0.1751,-13.06,0.1275,-16.5,1,1,Home,1,0.9091,8.06,11.5,Away favored,Big (11+),Late,Neither/Both
22401131,2024-25,2025-04-05,MIA,MIL,MIL @ MIA,-0.5,209.5,-6,236,0,0,1,0.5389,1.16,0.5138,0.5,0,0,Home,0,-1.0,7.16,6.5,Home favored,Pick'em (0-3),Late,Neither/Both
22401132,2024-25,2025-04-05,LAC,DAL,DAL @ LAC,-9.5,221.5,31,239,1,1,1,0.7938,6.28,0.7439,9.5,1,1,Away,0,-1.0,24.72,21.5,Home favored,Mid (7-11),Late,Neither/Both
22400617,2024-25,2025-04-06,NOP,MIL,MIL @ NOP,6.5,218.5,-4,218,0,1,0,0.2525,-7.47,0.3269,-6.5,1,1,Away,0,-1.0,3.47,2.5,Away favored,Small (3-7),Late,Away on B2B
22401133,2024-25,2025-04-06,CHA,CHI,CHI @ CHA,7.5,230.5,-14,248,0,0,1,0.2179,-5.47,0.3025,-7.5,1,1,Home,0,-1.0,8.53,6.5,Away favored,Mid (7-11),Late,Neither/Both
22401134,2024-25,2025-04-06,BKN,TOR,TOR @ BKN,2.5,217.5,-11,229,0,0,1,0.4776,0.27,0.4315,-2.5,1,1,Home,0,-1.0,11.27,8.5,Away favored,Pick'em (0-3),Late,Neither/Both
22401135,2024-25,2025-04-06,OKC,LAL,LAL @ OKC,-9.5,231.5,-27,225,0,0,0,0.8562,6.09,0.7439,9.5,0,0,Away,1,0.9091,33.09,36.5,Home favored,Mid (7-11),Late,Neither/Both
22401136,2024-25,2025-04-06,ATL,UTA,UTA @ ATL,-13.5,245.5,13,281,1,0,1,0.8293,12.45,0.8241,13.5,1,1,Away,1,0.9091,0.55,0.5,Home favored,Big (11+),Late,Home on B2B
22401137,2024-25,2025-04-06,BOS,WAS,WAS @ BOS,-19.5,226.5,34,214,1,1,0,0.9299,15.51,0.9107,19.5,1,1,Away,0,-1.0,18.49,14.5,Home favored,Big (11+),Late,Neither/Both
22401138,2024-25,2025-04-06,CLE,SAC,SAC @ CLE,-9.5,237.5,-7,233,0,0,0,0.8026,10.57,0.7439,9.5,0,0,Home,0,-1.0,17.57,16.5,Home favored,Mid (7-11),Late,Neither/Both
22401139,2024-25,2025-04-06,POR,SAS,SAS @ POR,-3.5,225.5,11,229,1,1,1,0.628,4.86,0.5954,3.5,1,1,Home,1,0.9091,6.14,7.5,Home favored,Small (3-7),Late,Neither/Both
22401140,2024-25,2025-04-06,NYK,PHX,PHX @ NYK,-9.5,225.5,14,210,1,1,0,0.7085,3.58,0.7439,9.5,1,1,Away,0,-1.0,10.42,4.5,Home favored,Mid (7-11),Late,Home on B2B
22401142,2024-25,2025-04-06,DEN,IND,IND @ DEN,-6.5,238.5,-5,245,0,0,1,0.5435,2.34,0.6731,6.5,0,0,Away,1,0.9091,7.34,11.5,Home favored,Small (3-7),Late,Neither/Both
22401143,2024-25,2025-04-06,GSW,HOU,HOU @ GSW,-5.5,225.5,-10,202,0,0,0,0.5674,3.52,0.6478,5.5,0,0,Away,1,0.9091,13.52,15.5,Home favored,Small (3-7),Late,Neither/Both
22401144,2024-25,2025-04-07,DET,SAC,SAC @ DET,-4.5,230.5,-10,244,0,0,1,0.6493,6.25,0.6219,4.5,0,0,Home,0,-1.0,16.25,14.5,Home favored,Small (3-7),Late,Away on B2B
22401145,2024-25,2025-04-07,MIA,PHI,PHI @ MIA,-11.5,216.5,12,222,1,1,1,0.7955,7.82,0.7862,11.5,1,1,Away,0,-1.0,4.18,0.5,Home favored,Big (11+),Late,Neither/Both
22401146,2024-25,2025-04-08,CHA,MEM,MEM @ CHA,14.5,230.5,-24,224,0,0,0,0.2093,-7.42,0.1586,-14.5,1,1,Home,0,-1.0,16.58,9.5,Away favored,Big (11+),Late,Neither/Both
22401147,2024-25,2025-04-08,CLE,CHI,CHI @ CLE,-15.5,240.5,22,248,1,1,1,0.7526,3.34,0.8575,15.5,1,1,Away,0,-1.0,18.66,6.5,Home favored,Big (11+),Late,Neither/Both
22401148,2024-25,2025-04-08,IND,WAS,WAS @ IND,-18.5,236.5,6,202,1,0,0,0.9075,12.76,0.899,18.5,1,1,Away,1,0.9091,6.76,12.5,Home favored,Big (11+),Late,Neither/Both
22401149,2024-25,2025-04-08,ORL,ATL,ATL @ ORL,-5.5,226.5,7,231,1,1,1,0.5857,2.44,0.6478,5.5,1,1,Away,0,-1.0,4.56,1.5,Home favored,Small (3-7),Late,Neither/Both
22401150,2024-25,2025-04-08,BKN,NOP,NOP @ BKN,-1.5,213.5,5,233,1,1,1,0.5012,1.15,0.5412,1.5,1,1,Away,0,-1.0,3.85,3.5,Home favored,Pick'em (0-3),Late,Neither/Both
22401151,2024-25,2025-04-08,NYK,BOS,BOS @ NYK,2.5,224.5,-2,236,0,1,1,0.4438,-3.78,0.4315,-2.5,1,1,Away,0,-1.0,1.78,0.5,Away favored,Pick'em (0-3),Late,Neither/Both
22401152,2024-25,2025-04-08,MIL,MIN,MIN @ MIL,6.5,222.5,7,213,1,1,0,0.4713,1.01,0.3269,-6.5,0,0,Home,1,0.9091,5.99,13.5,Away favored,Small (3-7),Late,Neither/Both
22401153,2024-25,2025-04-08,OKC,LAL,LAL @ OKC,-9.5,230.5,16,256,1,1,1,0.8094,4.73,0.7439,9.5,1,1,Away,0,-1.0,11.27,6.5,Home favored,Mid (7-11),Late,Neither/Both
22401154,2024-25,2025-04-08,PHX,GSW,GSW @ PHX,9.5,227.5,-38,228,0,0,1,0.3527,-1.61,0.2561,-9.5,1,1,Home,0,-1.0,36.39,28.5,Away favored,Mid (7-11),Late,Neither/Both
22401155,2024-25,2025-04-08,LAC,SAS,SAS @ LAC,-12.5,229.5,5,239,1,0,1,0.8578,11.31,0.8057,12.5,1,1,Away,1,0.9091,6.31,7.5,Home favored,Big (11+),Late,Neither/Both
22401156,2024-25,2025-04-09,ORL,BOS,BOS @ ORL,-7.5,207.5,20,172,1,1,0,0.2977,-12.31,0.6975,7.5,0,1,Away,0,-1.0,32.31,12.5,Home favored,Mid (7-11),Late,Neither/Both
22401157,2024-25,2025-04-09,WAS,PHI,PHI @ WAS,2.5,224.5,-19,225,0,0,1,0.3535,1.65,0.4315,-2.5,1,1,Home,0,-1.0,20.65,16.5,Away favored,Pick'em (0-3),Late,Home on B2B
22401158,2024-25,2025-04-09,TOR,CHA,CHA @ TOR,-11.5,221.5,30,222,1,1,1,0.7511,2.37,0.7862,11.5,1,1,Away,0,-1.0,27.63,18.5,Home favored,Big (11+),Late,Away on B2B
22401159,2024-25,2025-04-09,DAL,LAL,LAL @ DAL,4.5,227.5,-15,209,0,0,0,0.426,0.82,0.3781,-4.5,1,1,Home,0,-1.0,15.82,10.5,Away favored,Small (3-7),Late,Away on B2B
22401160,2024-25,2025-04-09,CHI,MIA,MIA @ CHI,1.5,227.5,8,230,1,1,1,0.5311,-4.16,0.4588,-1.5,1,0,Away,0,-1.0,12.16,9.5,Away favored,Pick'em (0-3),Late,Home on B2B
22401162,2024-25,2025-04-09,UTA,POR,POR @ UTA,6.5,230.5,7,259,1,1,1,0.1841,-13.27,0.3269,-6.5,0,0,Away,0,-1.0,20.27,13.5,Away favored,Small (3-7),Late,Neither/Both
22401163,2024-25,2025-04-09,GSW,SAS,SAS @ GSW,-17.5,233.5,-3,225,0,0,0,0.8094,13.72,0.8863,17.5,0,0,Away,1,0.9091,16.72,20.5,Home favored,Big (11+),Late,Neither/Both
22401164,2024-25,2025-04-09,PHX,OKC,OKC @ PHX,6.5,228.5,-13,237,0,0,1,0.1473,-2.37,0.3269,-6.5,1,1,Home,0,-1.0,10.63,6.5,Away favored,Small (3-7),Late,Neither/Both
22401165,2024-25,2025-04-09,SAC,DEN,DEN @ SAC,4.5,234.5,-8,240,0,0,1,0.4533,3.0,0.3781,-4.5,1,1,Home,0,-1.0,11.0,3.5,Away favored,Small (3-7),Late,Neither/Both
22401166,2024-25,2025-04-09,LAC,HOU,HOU @ LAC,-10.5,220.5,17,251,1,1,1,0.605,-0.66,0.7656,10.5,1,1,Away,0,-1.0,17.66,6.5,Home favored,Mid (7-11),Late,Home on B2B
22401161,2024-25,2025-04-10,MIL,NOP,NOP @ MIL,-16.5,223.5,25,247,1,1,1,0.7841,16.24,0.8725,16.5,1,1,Away,0,-1.0,8.76,8.5,Home favored,Big (11+),Late,Neither/Both
22401167,2024-25,2025-04-10,DET,NYK,NYK @ DET,-4.5,230.5,9,221,1,1,0,0.4693,-0.27,0.6219,4.5,0,1,Away,0,-1.0,9.27,4.5,Home favored,Small (3-7),Late,Neither/Both
22401168,2024-25,2025-04-10,IND,CLE,CLE @ IND,-9.5,234.5,2,226,1,0,0,0.52,-4.78,0.7439,9.5,1,1,Away,1,0.9091,6.78,7.5,Home favored,Mid (7-11),Late,Neither/Both
22401169,2024-25,2025-04-10,BKN,ATL,ATL @ BKN,13.5,234.5,-24,242,0,0,1,0.3012,-2.13,0.1759,-13.5,1,1,Home,0,-1.0,21.87,10.5,Away favored,Big (11+),Late,Neither/Both
22401170,2024-25,2025-04-10,MEM,MIN,MIN @ MEM,2.5,230.5,-16,266,0,0,1,0.4653,-3.05,0.4315,-2.5,1,1,Away,1,0.9091,12.95,13.5,Away favored,Pick'em (0-3),Late,Neither/Both
22401171,2024-25,2025-04-11,DET,MIL,MIL @ DET,-4.5,229.5,-6,244,0,0,1,0.4912,-0.15,0.6219,4.5,1,0,Away,1,0.9091,5.85,10.5,Home favored,Small (3-7),Late,Neither/Both
22401172,2024-25,2025-04-11,IND,ORL,ORL @ IND,-3.5,212.5,-14,244,0,0,1,0.7303,1.82,0.5954,3.5,0,0,Away,1,0.9091,15.82,17.5,Home favored,Small (3-7),Late,Home on B2B
22401173,2024-25,2025-04-11,PHI,ATL,ATL @ PHI,11.5,239.5,-14,234,0,0,0,0.3164,-1.79,0.2138,-11.5,1,1,Home,0,-1.0,12.21,2.5,Away favored,Big (11+),Late,Away on B2B
22401174,2024-25,2025-04-11,BOS,CHA,CHA @ BOS,-21.5,215.5,36,224,1,1,1,0.9368,17.61,0.931,21.5,1,1,Away,0,-1.0,18.39,14.5,Home favored,Big (11+),Late,Neither/Both
22401175,2024-25,2025-04-11,NYK,CLE,CLE @ NYK,-3.5,222.5,-6,210,0,0,0,0.4765,0.59,0.5954,3.5,1,0,Away,1,0.9091,6.59,9.5,Home favored,Small (3-7),Late,Neither/Both
22401176,2024-25,2025-04-11,CHI,WAS,WAS @ CHI,-13.5,237.5,30,208,1,1,0,0.8316,12.78,0.8241,13.5,1,1,Away,0,-1.0,17.22,16.5,Home favored,Big (11+),Late,Neither/Both
22401177,2024-25,2025-04-11,NOP,MIA,MIA @ NOP,14.5,214.5,-49,257,0,0,1,0.298,-8.7,0.1586,-14.5,1,1,Home,0,-1.0,40.3,34.5,Away favored,Big (11+),Late,Home on B2B
22401178,2024-25,2025-04-11,DAL,TOR,TOR @ DAL,-11.5,224.5,22,226,1,1,1,0.5697,2.46,0.7862,11.5,1,1,Away,0,-1.0,19.54,10.5,Home favored,Big (11+),Late,Neither/Both
22401179,2024-25,2025-04-11,MIN,BKN,BKN @ MIN,-21.5,220.5,26,208,1,1,0,0.8833,18.57,0.931,21.5,1,1,Away,0,-1.0,7.43,4.5,Home favored,Big (11+),Late,Neither/Both
22401180,2024-25,2025-04-11,DEN,MEM,MEM @ DEN,-7.5,245.5,8,226,1,1,0,0.6644,8.4,0.6975,7.5,1,1,Home,1,0.9091,0.4,0.5,Home favored,Mid (7-11),Late,Away on B2B
22401181,2024-25,2025-04-11,UTA,OKC,OKC @ UTA,8.5,234.5,-34,256,0,0,1,0.0595,-5.52,0.2788,-8.5,1,1,Home,0,-1.0,28.48,25.5,Away favored,Mid (7-11),Late,Neither/Both
22401182,2024-25,2025-04-11,PHX,SAS,SAS @ PHX,-5.5,232.5,19,215,1,1,0,0.4816,2.57,0.6478,5.5,0,1,Away,0,-1.0,16.43,13.5,Home favored,Small (3-7),Late,Neither/Both
22401183,2024-25,2025-04-11,POR,GSW,GSW @ POR,15.5,221.5,-17,189,0,0,0,0.3722,-4.42,0.1425,-15.5,1,1,Home,0,-1.0,12.58,1.5,Away favored,Big (11+),Late,Neither/Both
22401184,2024-25,2025-04-11,SAC,LAC,LAC @ SAC,7.5,224.5,-1,201,0,1,0,0.3826,0.04,0.3025,-7.5,1,1,Home,1,0.9091,1.04,6.5,Away favored,Mid (7-11),Late,Neither/Both
22401185,2024-25,2025-04-11,LAL,HOU,HOU @ LAL,-13.5,228.5,31,249,1,1,1,0.5533,0.83,0.8241,13.5,1,1,Away,0,-1.0,30.17,17.5,Home favored,Big (11+),Late,Neither/Both
22401186,2024-25,2025-04-13,ATL,ORL,ORL @ ATL,3.5,216.5,12,222,1,1,1,0.5642,3.88,0.4046,-3.5,1,0,Home,1,0.9091,8.12,15.5,Away favored,Small (3-7),Late,Neither/Both
22401187,2024-25,2025-04-13,BOS,CHA,CHA @ BOS,-10.5,208.5,7,179,1,0,0,0.947,15.47,0.7656,10.5,1,1,Home,0,-1.0,8.47,3.5,Home favored,Mid (7-11),Late,Neither/Both
22401188,2024-25,2025-04-13,BKN,NYK,NYK @ BKN,5.5,209.5,-8,218,0,0,1,0.1868,-12.03,0.3522,-5.5,1,1,Away,1,0.9091,4.03,2.5,Away favored,Small (3-7),Late,Neither/Both
22401189,2024-25,2025-04-13,CLE,IND,IND @ CLE,6.5,227.5,-8,244,0,0,1,0.6687,-1.43,0.3269,-6.5,0,1,Home,0,-1.0,6.57,1.5,Away favored,Small (3-7),Late,Neither/Both
22401190,2024-25,2025-04-13,MIA,WAS,WAS @ MIA,-8.5,215.5,-1,237,0,0,1,0.8818,6.2,0.7212,8.5,0,0,Away,1,0.9091,7.2,9.5,Home favored,Mid (7-11),Late,Neither/Both
22401191,2024-25,2025-04-13,PHI,CHI,CHI @ PHI,7.5,236.5,-20,224,0,0,0,0.2929,-6.45,0.3025,-7.5,1,1,Home,0,-1.0,13.55,12.5,Away favored,Mid (7-11),Late,Neither/Both
22401192,2024-25,2025-04-13,MIL,DET,DET @ MIL,9.5,222.5,7,273,1,1,1,0.6379,3.01,0.2561,-9.5,1,0,Home,1,0.9091,3.99,16.5,Away favored,Mid (7-11),Late,Neither/Both
22401193,2024-25,2025-04-13,HOU,DEN,DEN @ HOU,5.5,234.5,-15,237,0,0,1,0.6103,0.87,0.3522,-5.5,0,1,Home,0,-1.0,15.87,9.5,Away favored,Small (3-7),Late,Neither/Both
22401194,2024-25,2025-04-13,MEM,DAL,DAL @ MEM,1.5,228.5,35,229,1,1,1,0.6609,4.78,0.4588,-1.5,1,0,Home,1,0.9091,30.22,36.5,Away favored,Pick'em (0-3),Late,Neither/Both
22401195,2024-25,2025-04-13,MIN,UTA,UTA @ MIN,-23.5,233.5,11,221,1,0,0,0.9225,11.39,0.9475,23.5,1,1,Away,1,0.9091,0.39,12.5,Home favored,Big (11+),Late,Neither/Both
22401196,2024-25,2025-04-13,NOP,OKC,OKC @ NOP,13.5,230.5,-15,215,0,0,0,0.1021,-6.71,0.1759,-13.5,1,1,Home,0,-1.0,8.29,1.5,Away favored,Big (11+),Late,Neither/Both
22401197,2024-25,2025-04-13,SAS,TOR,TOR @ SAS,-4.5,232.5,7,243,1,1,1,0.514,3.2,0.6219,4.5,1,1,Away,0,-1.0,3.8,2.5,Home favored,Small (3-7),Late,Neither/Both
22401198,2024-25,2025-04-13,GSW,LAC,LAC @ GSW,-3.5,218.5,-5,243,0,0,1,0.5774,-0.77,0.5954,3.5,0,0,Away,1,0.9091,4.23,8.5,Home favored,Small (3-7),Late,Neither/Both
22401199,2024-25,2025-04-13,POR,LAL,LAL @ POR,-5.5,216.5,28,190,1,1,0,0.3182,-5.65,0.6478,5.5,0,1,Away,0,-1.0,33.65,22.5,Home favored,Small (3-7),Late,Neither/Both
22401200,2024-25,2025-04-13,SAC,PHX,PHX @ SAC,-15.5,222.5,11,207,1,0,0,0.6721,8.66,0.8575,15.5,1,1,Away,1,0.9091,2.34,4.5,Home favored,Big (11+),Late,Neither/Both
22500194,2025-26,2025-11-09,MEM,OKC,OKC @ MEM,10.5,230.5,-14,214,0,0,0,0.2589,-6.43,0.2344,-10.5,1,1,Home,0,-1.0,7.57,3.5,Away favored,Mid (7-11),Early,Neither/Both
